state,date,dates,confirmed
AS,2020-07-18,"{'delta': {'confirmed': 1117, 'deceased': 2, 'recovered': 1060, 'tested': 17629}, 'total': {'confirmed': 22982, 'deceased': 53, 'other': 3, 'recovered': 15166, 'tested': 632372}}",22982.0
AS,2020-07-19,"{'delta': {'confirmed': 1018, 'deceased': 4, 'recovered': 858, 'tested': 18807}, 'total': {'confirmed': 24000, 'deceased': 57, 'other': 3, 'recovered': 16024, 'tested': 651179}}",24000.0
AS,2020-07-20,"{'delta': {'confirmed': 1093, 'deceased': 1, 'recovered': 1072, 'tested': 20012}, 'total': {'confirmed': 25093, 'deceased': 58, 'other': 3, 'recovered': 17096, 'tested': 671191}}",25093.0
AS,2020-07-21,"{'delta': {'confirmed': 1680, 'deceased': 6, 'recovered': 938, 'tested': 18152}, 'total': {'confirmed': 26773, 'deceased': 64, 'other': 3, 'recovered': 18034, 'tested': 689343}}",26773.0
AS,2020-07-22,"{'delta': {'confirmed': 972, 'deceased': 2, 'recovered': 1317, 'tested': 14031}, 'total': {'confirmed': 27745, 'deceased': 66, 'other': 3, 'recovered': 19351, 'tested': 703374}}",27745.0
AS,2020-07-23,"{'delta': {'confirmed': 1047, 'deceased': 4, 'recovered': 1349, 'tested': 19913}, 'total': {'confirmed': 28792, 'deceased': 70, 'other': 3, 'recovered': 20700, 'tested': 723287}}",28792.0
AS,2020-07-24,"{'delta': {'confirmed': 1130, 'deceased': 6, 'recovered': 1062, 'tested': 16178}, 'total': {'confirmed': 29922, 'deceased': 76, 'other': 3, 'recovered': 21762, 'tested': 739465}}",29922.0
AS,2020-07-25,"{'delta': {'confirmed': 1165, 'deceased': 1, 'recovered': 1294, 'tested': 14474}, 'total': {'confirmed': 31087, 'deceased': 77, 'other': 3, 'recovered': 23056, 'tested': 753939}}",31087.0
AS,2020-07-26,"{'delta': {'confirmed': 1142, 'deceased': 2, 'recovered': 985, 'tested': 20545}, 'total': {'confirmed': 32229, 'deceased': 79, 'other': 3, 'recovered': 24041, 'tested': 774484}}",32229.0
AS,2020-07-27,"{'delta': {'confirmed': 1348, 'deceased': 7, 'recovered': 1362, 'tested': 21742}, 'total': {'confirmed': 33577, 'deceased': 86, 'other': 3, 'recovered': 25403, 'tested': 796226}}",33577.0
AS,2020-07-28,"{'delta': {'confirmed': 1371, 'deceased': 2, 'recovered': 1216, 'tested': 6448}, 'total': {'confirmed': 34948, 'deceased': 88, 'other': 3, 'recovered': 26619, 'tested': 802674}}",34948.0
AS,2020-07-29,"{'delta': {'confirmed': 1348, 'deceased': 4, 'recovered': 1214, 'tested': 35369}, 'total': {'confirmed': 36296, 'deceased': 92, 'other': 3, 'recovered': 27833, 'tested': 838043}}",36296.0
AS,2020-07-30,"{'delta': {'confirmed': 2112, 'deceased': 2, 'recovered': 1248, 'tested': 41028}, 'total': {'confirmed': 38408, 'deceased': 94, 'other': 3, 'recovered': 29081, 'tested': 879071}}",38408.0
AS,2020-07-31,"{'delta': {'confirmed': 1862, 'deceased': 4, 'recovered': 1277, 'tested': 38324}, 'total': {'confirmed': 40270, 'deceased': 98, 'other': 3, 'recovered': 30358, 'tested': 917395}}",40270.0
AS,2020-08-01,"{'delta': {'confirmed': 1457, 'deceased': 3, 'recovered': 1085, 'tested': 27161}, 'total': {'confirmed': 41727, 'deceased': 101, 'other': 3, 'recovered': 31443, 'tested': 944556}}",41727.0
AS,2020-08-02,"{'delta': {'confirmed': 1178, 'deceased': 4, 'recovered': 942, 'tested': 19943}, 'total': {'confirmed': 42905, 'deceased': 105, 'other': 3, 'recovered': 32385, 'tested': 964499}}",42905.0
AS,2020-08-03,"{'delta': {'confirmed': 2371, 'deceased': 4, 'recovered': 1044, 'tested': 41958}, 'total': {'confirmed': 45276, 'deceased': 109, 'other': 3, 'recovered': 33429, 'tested': 1006457}}",45276.0
AS,2020-08-04,"{'delta': {'confirmed': 2886, 'deceased': 6, 'recovered': 993, 'tested': 59064}, 'total': {'confirmed': 48162, 'deceased': 115, 'other': 3, 'recovered': 34422, 'tested': 1065521}}",48162.0
AS,2020-08-05,"{'delta': {'confirmed': 2284, 'deceased': 6, 'recovered': 1471, 'tested': 59162}, 'total': {'confirmed': 50446, 'deceased': 121, 'other': 3, 'recovered': 35893, 'tested': 1124683}}",50446.0
AS,2020-08-06,"{'delta': {'confirmed': 2372, 'deceased': 5, 'recovered': 1332, 'tested': 55653}, 'total': {'confirmed': 52818, 'deceased': 126, 'other': 3, 'recovered': 37225, 'tested': 1180336}}",52818.0
AS,2020-08-07,"{'delta': {'confirmed': 2679, 'deceased': 6, 'recovered': 1585, 'tested': 58531}, 'total': {'confirmed': 55497, 'deceased': 132, 'other': 3, 'recovered': 38810, 'tested': 1238867}}",55497.0
AS,2020-08-08,"{'delta': {'confirmed': 2218, 'deceased': 8, 'recovered': 1782, 'tested': 54845}, 'total': {'confirmed': 57715, 'deceased': 140, 'other': 3, 'recovered': 40592, 'tested': 1293712}}",57715.0
AS,2020-08-09,"{'delta': {'confirmed': 1123, 'deceased': 5, 'recovered': 1734, 'tested': 24492}, 'total': {'confirmed': 58838, 'deceased': 145, 'other': 3, 'recovered': 42326, 'tested': 1318204}}",58838.0
AS,2020-08-10,"{'delta': {'confirmed': 2900, 'deceased': 6, 'recovered': 1261, 'tested': 60425}, 'total': {'confirmed': 61738, 'deceased': 151, 'other': 3, 'recovered': 43587, 'tested': 1378629}}",61738.0
AS,2020-08-11,"{'delta': {'confirmed': 2669, 'deceased': 4, 'recovered': 1487, 'tested': 52062}, 'total': {'confirmed': 64407, 'deceased': 155, 'other': 3, 'recovered': 45074, 'tested': 1430691}}",64407.0
AS,2020-08-12,"{'delta': {'confirmed': 4593, 'deceased': 6, 'recovered': 2136, 'tested': 143109}, 'total': {'confirmed': 69000, 'deceased': 161, 'other': 3, 'recovered': 47210, 'tested': 1573800}}",69000.0
AS,2020-08-13,"{'delta': {'confirmed': 2796, 'deceased': 8, 'recovered': 2174, 'tested': 61318}, 'total': {'confirmed': 71796, 'deceased': 169, 'other': 3, 'recovered': 49384, 'tested': 1635118}}",71796.0
AS,2020-08-14,"{'delta': {'confirmed': 2706, 'deceased': 6, 'recovered': 2310, 'tested': 49603}, 'total': {'confirmed': 74502, 'deceased': 175, 'other': 3, 'recovered': 51694, 'tested': 1684721}}",74502.0
AS,2020-08-15,"{'delta': {'confirmed': 1057, 'deceased': 7, 'recovered': 1593, 'tested': 20805}, 'total': {'confirmed': 75559, 'deceased': 182, 'other': 3, 'recovered': 53287, 'tested': 1705526}}",75559.0
AS,2020-08-16,"{'delta': {'confirmed': 1317, 'deceased': 7, 'recovered': 1929, 'tested': 20367}, 'total': {'confirmed': 76876, 'deceased': 189, 'other': 3, 'recovered': 55216, 'tested': 1725893}}",76876.0
AS,2020-08-17,"{'delta': {'confirmed': 2792, 'deceased': 8, 'recovered': 1519, 'tested': 49510}, 'total': {'confirmed': 79668, 'deceased': 197, 'other': 3, 'recovered': 56735, 'tested': 1775403}}",79668.0
AS,2020-08-18,"{'delta': {'confirmed': 2534, 'deceased': 6, 'recovered': 1560, 'tested': 44416}, 'total': {'confirmed': 82202, 'deceased': 203, 'other': 3, 'recovered': 58295, 'tested': 1819819}}",82202.0
AS,2020-08-19,"{'delta': {'confirmed': 2116, 'deceased': 10, 'recovered': 2054, 'tested': 40389}, 'total': {'confirmed': 84318, 'deceased': 213, 'other': 3, 'recovered': 60349, 'tested': 1860208}}",84318.0
AS,2020-08-20,"{'delta': {'confirmed': 1735, 'deceased': 8, 'recovered': 2772, 'tested': 34376}, 'total': {'confirmed': 86053, 'deceased': 221, 'other': 3, 'recovered': 63121, 'tested': 1894584}}",86053.0
AS,2020-08-21,"{'delta': {'confirmed': 1856, 'deceased': 6, 'recovered': 2476, 'tested': 36180}, 'total': {'confirmed': 87909, 'deceased': 227, 'other': 3, 'recovered': 65597, 'tested': 1930764}}",87909.0
AS,2020-08-22,"{'delta': {'confirmed': 1560, 'deceased': 7, 'recovered': 2045, 'tested': 23040}, 'total': {'confirmed': 89469, 'deceased': 234, 'other': 3, 'recovered': 67642, 'tested': 1953804}}",89469.0
AS,2020-08-23,"{'delta': {'confirmed': 1272, 'deceased': 8, 'recovered': 3259, 'tested': 18435}, 'total': {'confirmed': 90741, 'deceased': 242, 'other': 3, 'recovered': 70901, 'tested': 1972239}}",90741.0
AS,2020-08-24,"{'delta': {'confirmed': 1879, 'deceased': 10, 'recovered': 2190, 'tested': 28670}, 'total': {'confirmed': 92620, 'deceased': 252, 'other': 3, 'recovered': 73091, 'tested': 2000909}}",92620.0
AS,2020-08-25,"{'delta': {'confirmed': 1973, 'deceased': 8, 'recovered': 1724, 'tested': 34307}, 'total': {'confirmed': 94593, 'deceased': 260, 'other': 3, 'recovered': 74815, 'tested': 2035216}}",94593.0
AS,2020-08-26,"{'delta': {'confirmed': 2179, 'deceased': 14, 'recovered': 2148, 'tested': 36225}, 'total': {'confirmed': 96772, 'deceased': 274, 'other': 3, 'recovered': 76963, 'tested': 2071441}}",96772.0
AS,2020-08-27,"{'delta': {'confirmed': 2036, 'deceased': 4, 'recovered': 2345, 'tested': 35395}, 'total': {'confirmed': 98808, 'deceased': 278, 'other': 3, 'recovered': 79308, 'tested': 2106836}}",98808.0
AS,2020-08-28,"{'delta': {'confirmed': 2560, 'deceased': 8, 'recovered': 1763, 'tested': 40102}, 'total': {'confirmed': 101368, 'deceased': 286, 'other': 3, 'recovered': 81071, 'tested': 2146938}}",101368.0
AS,2020-08-29,"{'delta': {'confirmed': 2427, 'deceased': 3, 'recovered': 1440, 'tested': 36839}, 'total': {'confirmed': 103795, 'deceased': 289, 'other': 3, 'recovered': 82511, 'tested': 2183777}}",103795.0
AS,2020-08-30,"{'delta': {'confirmed': 1980, 'deceased': 7, 'recovered': 1417, 'tested': 34102}, 'total': {'confirmed': 105775, 'deceased': 296, 'other': 3, 'recovered': 83928, 'tested': 2217879}}",105775.0
AS,2020-08-31,"{'delta': {'confirmed': 3266, 'deceased': 10, 'recovered': 1531, 'tested': 44948}, 'total': {'confirmed': 109041, 'deceased': 306, 'other': 3, 'recovered': 85459, 'tested': 2262827}}",109041.0
AS,2020-09-01,"{'delta': {'confirmed': 2684, 'deceased': 9, 'recovered': 1434, 'tested': 37066}, 'total': {'confirmed': 111725, 'deceased': 315, 'other': 3, 'recovered': 86893, 'tested': 2299893}}",111725.0
AS,2020-09-02,"{'delta': {'confirmed': 3555, 'deceased': 8, 'recovered': 1834, 'tested': 47744}, 'total': {'confirmed': 115280, 'deceased': 323, 'other': 3, 'recovered': 88727, 'tested': 2347637}}",115280.0
AS,2020-09-03,"{'delta': {'confirmed': 3054, 'deceased': 7, 'recovered': 1971, 'tested': 48846}, 'total': {'confirmed': 118334, 'deceased': 330, 'other': 3, 'recovered': 90698, 'tested': 2396483}}",118334.0
AS,2020-09-04,"{'delta': {'confirmed': 2891, 'deceased': 15, 'recovered': 2020, 'tested': 39644}, 'total': {'confirmed': 121225, 'deceased': 345, 'other': 3, 'recovered': 92718, 'tested': 2436127}}",121225.0
AS,2020-09-05,"{'delta': {'confirmed': 2698, 'deceased': 7, 'recovered': 2343, 'tested': 35147}, 'total': {'confirmed': 123923, 'deceased': 352, 'other': 3, 'recovered': 95061, 'tested': 2471274}}",123923.0
AS,2020-09-06,"{'delta': {'confirmed': 1537, 'deceased': 8, 'recovered': 1763, 'tested': 23336}, 'total': {'confirmed': 125460, 'deceased': 360, 'other': 3, 'recovered': 96824, 'tested': 2494610}}",125460.0
AS,2020-09-07,"{'delta': {'confirmed': 2785, 'deceased': 10, 'recovered': 2250, 'tested': 38611}, 'total': {'confirmed': 128245, 'deceased': 370, 'other': 3, 'recovered': 99074, 'tested': 2533221}}",128245.0
AS,2020-09-08,"{'delta': {'confirmed': 2578, 'deceased': 8, 'recovered': 2166, 'tested': 34462}, 'total': {'confirmed': 130823, 'deceased': 378, 'other': 3, 'recovered': 101240, 'tested': 2567683}}",130823.0
AS,2020-09-09,"{'delta': {'confirmed': 2243, 'deceased': 18, 'recovered': 2265, 'tested': 31562}, 'total': {'confirmed': 133066, 'deceased': 396, 'other': 3, 'recovered': 103505, 'tested': 2599245}}",133066.0
AS,2020-09-10,"{'delta': {'confirmed': 2739, 'deceased': 18, 'recovered': 2197, 'tested': 35369}, 'total': {'confirmed': 135805, 'deceased': 414, 'other': 3, 'recovered': 105702, 'tested': 2634614}}",135805.0
AS,2020-09-11,"{'delta': {'confirmed': 2534, 'deceased': 16, 'recovered': 2628, 'tested': 36413}, 'total': {'confirmed': 138339, 'deceased': 430, 'other': 3, 'recovered': 108330, 'tested': 2671027}}",138339.0
AS,2020-09-12,"{'delta': {'confirmed': 2132, 'deceased': 23, 'recovered': 2553, 'tested': 31253}, 'total': {'confirmed': 140471, 'deceased': 453, 'other': 3, 'recovered': 110883, 'tested': 2702280}}",140471.0
AS,2020-09-13,"{'delta': {'confirmed': 1292, 'deceased': 16, 'recovered': 2251, 'tested': 15515}, 'total': {'confirmed': 141763, 'deceased': 469, 'other': 3, 'recovered': 113134, 'tested': 2717795}}",141763.0
AS,2020-09-14,"{'delta': {'confirmed': 2403, 'deceased': 13, 'recovered': 1918, 'tested': 32242}, 'total': {'confirmed': 144166, 'deceased': 482, 'other': 3, 'recovered': 115052, 'tested': 2750037}}",144166.0
AS,2020-09-15,"{'delta': {'confirmed': 2409, 'deceased': 10, 'recovered': 1848, 'tested': 32770}, 'total': {'confirmed': 146575, 'deceased': 492, 'other': 3, 'recovered': 116900, 'tested': 2782807}}",146575.0
AS,2020-09-16,"{'delta': {'confirmed': 2394, 'deceased': 19, 'recovered': 2464, 'tested': 32478}, 'total': {'confirmed': 148969, 'deceased': 511, 'other': 3, 'recovered': 119364, 'tested': 2815285}}",148969.0
AS,2020-09-17,"{'delta': {'confirmed': 1380, 'deceased': 17, 'recovered': 2246, 'tested': 20557}, 'total': {'confirmed': 150349, 'deceased': 528, 'other': 3, 'recovered': 121610, 'tested': 2835842}}",150349.0
AS,2020-09-18,"{'delta': {'confirmed': 2509, 'deceased': 12, 'recovered': 2074, 'tested': 36027}, 'total': {'confirmed': 152858, 'deceased': 540, 'other': 3, 'recovered': 123684, 'tested': 2871869}}",152858.0
AS,2020-09-19,"{'delta': {'confirmed': 2595, 'deceased': 8, 'recovered': 1856, 'tested': 35175}, 'total': {'confirmed': 155453, 'deceased': 548, 'other': 3, 'recovered': 125540, 'tested': 2907044}}",155453.0
AS,2020-09-20,"{'delta': {'confirmed': 1227, 'deceased': 14, 'recovered': 1795, 'tested': 19318}, 'total': {'confirmed': 156680, 'deceased': 562, 'other': 3, 'recovered': 127335, 'tested': 2926362}}",156680.0
BR,2020-03-22,"{'delta': {'confirmed': 2}, 'total': {'confirmed': 2}}",2.0
BR,2020-03-23,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 3}}",3.0
BR,2020-03-24,{'total': {'confirmed': 3}},3.0
BR,2020-03-25,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 4}}",4.0
BR,2020-03-26,"{'delta': {'confirmed': 3}, 'total': {'confirmed': 7}}",7.0
BR,2020-03-27,"{'delta': {'confirmed': 2}, 'total': {'confirmed': 9}}",9.0
BR,2020-03-28,"{'delta': {'confirmed': 2}, 'total': {'confirmed': 11}}",11.0
BR,2020-03-29,"{'delta': {'confirmed': 4, 'deceased': 1}, 'total': {'confirmed': 15, 'deceased': 1}}",15.0
BR,2020-03-30,"{'total': {'confirmed': 15, 'deceased': 1}}",15.0
BR,2020-03-31,"{'delta': {'confirmed': 6}, 'total': {'confirmed': 21, 'deceased': 1}}",21.0
BR,2020-04-01,"{'delta': {'confirmed': 3}, 'total': {'confirmed': 24, 'deceased': 1}}",24.0
BR,2020-04-02,"{'delta': {'confirmed': 5, 'recovered': 3}, 'total': {'confirmed': 29, 'deceased': 1, 'recovered': 3}}",29.0
BR,2020-04-03,"{'delta': {'confirmed': 2}, 'total': {'confirmed': 31, 'deceased': 1, 'recovered': 3}}",31.0
BR,2020-04-04,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 32, 'deceased': 1, 'recovered': 3}}",32.0
BR,2020-04-05,"{'delta': {'tested': 3037}, 'total': {'confirmed': 32, 'deceased': 1, 'recovered': 3, 'tested': 3037}}",32.0
BR,2020-04-06,"{'delta': {'recovered': 6}, 'total': {'confirmed': 32, 'deceased': 1, 'recovered': 9, 'tested': 3037}}",32.0
BR,2020-04-07,"{'delta': {'confirmed': 6, 'recovered': 6}, 'total': {'confirmed': 38, 'deceased': 1, 'recovered': 15, 'tested': 3037}}",38.0
BR,2020-04-08,"{'delta': {'confirmed': 1, 'tested': 1559}, 'total': {'confirmed': 39, 'deceased': 1, 'recovered': 15, 'tested': 4596}}",39.0
BR,2020-04-09,"{'delta': {'confirmed': 19, 'tested': 395}, 'total': {'confirmed': 58, 'deceased': 1, 'recovered': 15, 'tested': 4991}}",58.0
BR,2020-04-10,"{'delta': {'confirmed': 2, 'tested': 466}, 'total': {'confirmed': 60, 'deceased': 1, 'recovered': 15, 'tested': 5457}}",60.0
BR,2020-04-11,"{'delta': {'confirmed': 4, 'tested': 793}, 'total': {'confirmed': 64, 'deceased': 1, 'recovered': 15, 'tested': 6250}}",64.0
BR,2020-04-12,"{'delta': {'recovered': 11, 'tested': 453}, 'total': {'confirmed': 64, 'deceased': 1, 'recovered': 26, 'tested': 6703}}",64.0
BR,2020-04-13,"{'delta': {'confirmed': 2, 'recovered': 2, 'tested': 560}, 'total': {'confirmed': 66, 'deceased': 1, 'recovered': 28, 'tested': 7263}}",66.0
BR,2020-04-14,"{'delta': {'recovered': 1, 'tested': 464}, 'total': {'confirmed': 66, 'deceased': 1, 'recovered': 29, 'tested': 7727}}",66.0
BR,2020-04-15,"{'delta': {'confirmed': 6, 'tested': 536}, 'total': {'confirmed': 72, 'deceased': 1, 'recovered': 29, 'tested': 8263}}",72.0
BR,2020-04-16,"{'delta': {'confirmed': 11, 'recovered': 8, 'tested': 583}, 'total': {'confirmed': 83, 'deceased': 1, 'recovered': 37, 'tested': 8846}}",83.0
BR,2020-04-17,"{'delta': {'confirmed': 2, 'tested': 640}, 'total': {'confirmed': 85, 'deceased': 1, 'recovered': 37, 'tested': 9486}}",85.0
BR,2020-04-18,"{'delta': {'confirmed': 1, 'deceased': 1, 'recovered': 5, 'tested': 644}, 'total': {'confirmed': 86, 'deceased': 2, 'recovered': 42, 'tested': 10130}}",86.0
BR,2020-04-19,"{'delta': {'confirmed': 10, 'tested': 615}, 'total': {'confirmed': 96, 'deceased': 2, 'recovered': 42, 'tested': 10745}}",96.0
BR,2020-04-20,"{'delta': {'confirmed': 17, 'tested': 574}, 'total': {'confirmed': 113, 'deceased': 2, 'recovered': 42, 'tested': 11319}}",113.0
BR,2020-04-21,"{'delta': {'confirmed': 13, 'tested': 680}, 'total': {'confirmed': 126, 'deceased': 2, 'recovered': 42, 'tested': 11999}}",126.0
BR,2020-04-22,"{'delta': {'confirmed': 17, 'tested': 979}, 'total': {'confirmed': 143, 'deceased': 2, 'recovered': 42, 'tested': 12978}}",143.0
BR,2020-04-23,"{'delta': {'confirmed': 27, 'recovered': 2, 'tested': 807}, 'total': {'confirmed': 170, 'deceased': 2, 'recovered': 44, 'tested': 13785}}",170.0
BR,2020-04-24,"{'delta': {'confirmed': 53, 'tested': 1139}, 'total': {'confirmed': 223, 'deceased': 2, 'recovered': 44, 'tested': 14924}}",223.0
BR,2020-04-25,"{'delta': {'confirmed': 28, 'recovered': 1, 'tested': 961}, 'total': {'confirmed': 251, 'deceased': 2, 'recovered': 45, 'tested': 15885}}",251.0
BR,2020-04-26,"{'delta': {'confirmed': 26, 'recovered': 11, 'tested': 1156}, 'total': {'confirmed': 277, 'deceased': 2, 'recovered': 56, 'tested': 17041}}",277.0
BR,2020-04-27,"{'delta': {'confirmed': 69, 'tested': 1138}, 'total': {'confirmed': 346, 'deceased': 2, 'recovered': 56, 'tested': 18179}}",346.0
BR,2020-04-28,"{'delta': {'confirmed': 20, 'recovered': 8, 'tested': 1611}, 'total': {'confirmed': 366, 'deceased': 2, 'recovered': 64, 'tested': 19790}}",366.0
BR,2020-04-29,"{'delta': {'confirmed': 37, 'tested': 1390}, 'total': {'confirmed': 403, 'deceased': 2, 'recovered': 64, 'tested': 21180}}",403.0
BR,2020-04-30,"{'delta': {'confirmed': 22, 'recovered': 20, 'tested': 1492}, 'total': {'confirmed': 425, 'deceased': 2, 'recovered': 84, 'tested': 22672}}",425.0
BR,2020-05-01,"{'delta': {'confirmed': 41, 'deceased': 1, 'recovered': 14, 'tested': 1446}, 'total': {'confirmed': 466, 'deceased': 3, 'recovered': 98, 'tested': 24118}}",466.0
BR,2020-05-02,"{'delta': {'confirmed': 15, 'deceased': 1, 'recovered': 19, 'tested': 1606}, 'total': {'confirmed': 481, 'deceased': 4, 'recovered': 117, 'tested': 25724}}",481.0
BR,2020-05-03,"{'delta': {'confirmed': 36, 'recovered': 7, 'tested': 1227}, 'total': {'confirmed': 517, 'deceased': 4, 'recovered': 124, 'tested': 26951}}",517.0
BR,2020-05-04,"{'delta': {'confirmed': 11, 'recovered': 3, 'tested': 1394}, 'total': {'confirmed': 528, 'deceased': 4, 'recovered': 127, 'tested': 28345}}",528.0
BR,2020-05-05,"{'delta': {'confirmed': 7, 'recovered': 31, 'tested': 446}, 'total': {'confirmed': 535, 'deceased': 4, 'recovered': 158, 'tested': 28791}}",535.0
BR,2020-05-06,"{'delta': {'confirmed': 7, 'tested': 537}, 'total': {'confirmed': 542, 'deceased': 4, 'recovered': 158, 'tested': 29328}}",542.0
BR,2020-05-07,"{'delta': {'confirmed': 8, 'deceased': 1, 'recovered': 60, 'tested': 513}, 'total': {'confirmed': 550, 'deceased': 5, 'recovered': 218, 'tested': 29841}}",550.0
BR,2020-05-08,"{'delta': {'confirmed': 29, 'recovered': 49, 'tested': 479}, 'total': {'confirmed': 579, 'deceased': 5, 'recovered': 267, 'tested': 30320}}",579.0
BR,2020-05-09,"{'delta': {'confirmed': 32, 'recovered': 51, 'tested': 1232}, 'total': {'confirmed': 611, 'deceased': 5, 'recovered': 318, 'tested': 31552}}",611.0
BR,2020-05-10,"{'delta': {'confirmed': 96, 'deceased': 1, 'recovered': 36, 'tested': 1118}, 'total': {'confirmed': 707, 'deceased': 6, 'recovered': 354, 'tested': 32670}}",707.0
BR,2020-05-11,"{'delta': {'confirmed': 42, 'recovered': 23, 'tested': 1992}, 'total': {'confirmed': 749, 'deceased': 6, 'recovered': 377, 'tested': 34662}}",749.0
BR,2020-05-12,"{'delta': {'confirmed': 130, 'recovered': 5, 'tested': 2768}, 'total': {'confirmed': 879, 'deceased': 6, 'recovered': 382, 'tested': 37430}}",879.0
BR,2020-05-13,"{'delta': {'confirmed': 74, 'deceased': 1, 'recovered': 18, 'tested': 1719}, 'total': {'confirmed': 953, 'deceased': 7, 'recovered': 400, 'tested': 39149}}",953.0
BR,2020-05-14,"{'delta': {'confirmed': 46, 'recovered': 12, 'tested': 1633}, 'total': {'confirmed': 999, 'deceased': 7, 'recovered': 412, 'tested': 40782}}",999.0
